id,name,artist_genres,artist_image
1oVhRtK3REXbLWiZdZ7aXB,Marco Bernardo,musica infantil,https://i.scdn.co/image/ab6761610000e5eb2a2bb6e6cc0878c44ca6e3b2
2UEpFLrUERM7Q9lgRcogtB,Isadora Canto,musica infantil,https://i.scdn.co/image/ab6761610000e5eb83d966560df7b9487dd1ad1c
4XbcXL8SaLFZ30wfRM5tbB,Sleep Fruits Music,sleep,https://i.scdn.co/image/ab6761610000e5ebd6b27e1d0c7fdf09016c41b3
68Tu5kmhurThXqZeRgsKi1,Ewan Dobson,fingerstyle,https://i.scdn.co/image/ab6761610000e5eb44bda0cd91798960f0761cfc
0tDZGcqWsl9XbJvuI1WB3y,Raull Edvaldo,,https://i.scdn.co/image/ab67616d0000b27395a83cdade2ee4cf92e9fbb5
7KT0K9Jyst149sFJoP4s3D,Eddy Tyler,acoustic guitar cover,https://i.scdn.co/image/ab67616d0000b273553ff0674b34c8df1fe92b3a
3MFtkzKgeLXEnes7plmrmZ,Darryl Van Der Peijl,,https://i.scdn.co/image/ab67616d0000b2736684d0277629b8b393ab95cc
5GMqVABzonNc286DySHmCu,Josh Appleton,,https://i.scdn.co/image/ab67616d0000b273d3183e70b245058fcf1ea1e4
47e2jiJSoLRSla0jaeZNVM,Stephan Lawson,,https://i.scdn.co/image/ab67616d0000b27343c64431c4af9aed75ccfcb3
1jxXLPoCeDKIaMM2mymzAy,O Testemunho,,https://i.scdn.co/image/ab6761610000e5eb9efed4ee5b11581b34bb684d
3oBYo87KeKu6tMgg9YHfqP,Daniel Tatit,samba moderno,https://i.scdn.co/image/ab6761610000e5eb83b59caf31d137844d6491e2
18f0fAWI5vioFhhwzz3UEF,Rock And Lovers,,https://i.scdn.co/image/ab6761610000e5ebd7b86e9756eebb97f537db44
0RPo4tIYvJVDVpKAXtdJEl,Tony Mariano,,https://i.scdn.co/image/ab6761610000e5ebcfc7433965470d8b965abfce
42gnrsSSKKNNmfAJ0o3oyN,Soul Food Horns,chillhop,https://i.scdn.co/image/ab6761610000e5eb23dde88a3268a1fe7f58f8a7
4ELcaEK7UaF0mUoodoVBfn,Bluewerks,lo-fi cover,https://i.scdn.co/image/ab6761610000e5ebb4eed70f59668beda6a12b13
4Eo1mdoAOk2DbXMDUDnCum,Figub Brazlevic,chillhop,https://i.scdn.co/image/ab6761610000e5eb1327b4e4721da65179cf00ba
1Li0eIWeMeWcOOWpImcG9H,Albert Hammond Jr,garage rock,https://i.scdn.co/image/ab6761610000e5eb785a6ede0ca23d01803b74f3
7EVtRX3E2y1wcAwd2YituJ,Shierro,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5eb3a7cbf2b7940ca5f56a81fb6
4uV63QZhfi1U3oe38acQJA,Otaku,anime lo-fi,https://i.scdn.co/image/ab6761610000e5eb6ec8f0e52d8540f3f2d72135
7peSX5RUOIXrawTG5Ax3Lv,Tristen Longfellow,background piano,https://i.scdn.co/image/ab67616d0000b2733ceedb92f86f5a4d140ca843
29Wb8pm5VEP2tbnDozCs4l,Melinda Krout,,https://i.scdn.co/image/ab6761610000e5ebca6d279ac1692ebf1590e35e
37H3UX4jTV7ZjH5yL6l3Yl,Marlon Guild,,https://i.scdn.co/image/ab6761610000e5eb3ec05463311e7e94b86fcf4d
2VZTNKYLnhbnV3FwGJlp3K,Jakob Ahlbom,,https://i.scdn.co/image/ab6761610000e5ebdba11ef809d7548076ffc8b8
0WgwTXh66Tz9hSU7LjZsww,Brad Derrick,video game music,https://i.scdn.co/image/ab67616d0000b273a7e8bb34c84093c0211881cc
1M3REpihyqFCmBRC9sMzp5,Hampus Naeselius,,https://i.scdn.co/image/ab6761610000e5eb29e56508e3fb2d5c567c0283
3CufywuKIBC8WhWNvzTQr1,BBC Scottish Symphony Orchestra,british orchestra,https://i.scdn.co/image/ab6761610000e5ebaaa1567615322762253cc047
1yLIaxyVkZnLMXhfRSYEjV,Johannes Bornlöf,focus,https://i.scdn.co/image/ab6761610000e5eba45e5e4b25da1d155e18f1de
5lmdoRvaahCuAxehsBDpH4,La Brea String Section,calming instrumental,https://i.scdn.co/image/ab67616d0000b273dc0b8a3575eb8e0c365dd701
1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,german soundtrack,https://i.scdn.co/image/ab6761610000e5eb91e7dd670bc7d3ec7d1cbc6f
2bucqt2BrsK6W5p1H4Edu4,Madeleine West,,https://i.scdn.co/image/ab6761610000e5eb0c4ff8fdccf18fc8835104f0
7lI5xu3g1pfJ3zSkQjPflN,Jessica Albert,,https://i.scdn.co/image/ab67616d0000b27390c291c0742016b85a357cab
3OjcHir4Q8ERzefXtMU1ph,Ketil Bjørnstad,ecm-style jazz,https://i.scdn.co/image/c90124001451aa76decef202a8133bcb18c0370e
0eg5Y6qtyXmuDqBqEHbJ6L,Rudy Winston,,https://i.scdn.co/image/ab6761610000e5ebe540932e939c0f69bc0adc0d
3rRxzD0o5wUqEFkCwaKiI9,Tim Walker-Price,,https://i.scdn.co/image/ab67616d0000b273a19a9f6d939fff38a15b6db6
0TNH4nP9pt2WmRcbmFn8kr,Mike Del Ferro,,https://i.scdn.co/image/ab6761610000e5ebab0163c1d318539e0fe32e36
2SKFOdoUtDTKWiIPfyerTa,Mary Steinbrecher,,https://i.scdn.co/image/ab6761610000e5eb5e7ce991ef827f17698f6b1b
4QepILDr1gW2tDbFhWCl3t,Franz Becker,,https://i.scdn.co/image/ab6761610000e5eb50800081627e3cc096d51aa3
1qbdguQmvfReqeUnLezmAx,Robert Elovsson,,https://i.scdn.co/image/ab67616d0000b2730e48f1a4b959825f416d9e3d
0VLnZmWurenu8BMwOR8iSF,Matthew Simmons,,https://i.scdn.co/image/ab6761610000e5eb09ccc6c25fa9d36b01d11236
7AqhE9vlxr6U5KpdDP1PzD,Stan Stead,,https://i.scdn.co/image/ab67616d0000b2731047e3abdc91bd32ebbab637
1QDou4hCker2eGblLzIq80,Alan Pasqua,jazz piano,https://i.scdn.co/image/013e272fa6ae87f60c7d14079cd15d69bb40ec69
6qy9Pwg24brS7agh5Q4q1w,George Alec,,https://i.scdn.co/image/ab6761610000e5ebaa1b2fc2b8155ae03acb07f4
1GQ5XwIjhDvQxHihumdfLM,Sam Hendel,,https://i.scdn.co/image/ab67616d0000b2737c6719795d47c38b0715ccd9
1eq350rdehuYyP5bQCAoEd,Francesca Marr,background jazz,https://i.scdn.co/image/ab67616d0000b273d7e317508f3297e14bbd3fa7
1eBBS6WRUF3I0JGkLMHtNt,Miles Henley,,https://i.scdn.co/image/ab6761610000e5eb9864bffcac52166de26ffe6e
777n5UE3XVeaTgguSTisX9,William Adams,,https://i.scdn.co/image/ab6761610000e5eb83b4e09d1b9dfa24c66f4b8f
4gsIYNl0tbPrqyHBwvGcDe,Bruno Sanders,,https://i.scdn.co/image/ab6761610000e5eb46fe553991c9b23e991620ee
7mO22cSGmVX8WKUcfj1Evz,Ben Hubert,,https://i.scdn.co/image/ab6761610000e5ebcbef2fa1a3151345d14888f1
1b247H1F1igDlEYanjyJD2,Jacob Baron,,https://i.scdn.co/image/ab6761610000e5eb03374b90ecbbc649d83a3d3c
5wLYued1hgW5dBLySxqoF5,Danny Walgreen,,https://i.scdn.co/image/ab67616d0000b273cf33155c6b33e298cbaf5b1c
6V322191Co4lw7MgeQdcHu,Louie Martin,,https://i.scdn.co/image/ab6761610000e5eb4e67aa4f4453e30a12168ed4
4p35pLn1lRgqoVVsnqNZEK,Bugge Wesseltoft,norwegian jazz,https://i.scdn.co/image/ab6761610000e5eb774b286d521d4fbfb6739df5
5MAX4Nf5YdknFZPqZ7ucVt,Greg Paterson,,https://i.scdn.co/image/ab6761610000e5ebb4e4cd3b20d82e2f81198fda
3cw2WUJF88MB3xRS3VHU9a,Gerald McCarthy,,https://i.scdn.co/image/ab6761610000e5ebc95081d2c922e12d5ab561d4
74TmlbkJzQhvG8Jurm01cE,Jeff Robins,,https://i.scdn.co/image/ab6761610000e5eb0eb56ebeaa277c3b3c19762a
3pbfHgFHAngmFcmZeeIDPY,Elvine Harley,,https://i.scdn.co/image/ab6761610000e5eb4815f18014ae9fa0523cd33d
6yQ1L2SHtnSTXctzGsKsPC,Maurice Font,,https://i.scdn.co/image/ab67616d0000b273f702346c9bf550b93605935b
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,adult standards,https://i.scdn.co/image/ab6761610000e5ebed2a4679f2d35ff058d3a508
5FNHfTn3yzVpqdUyWwej0v,Jimmy Durante,adult standards,https://i.scdn.co/image/ab6761610000e5eb181083092af3dfffe347bed6
47iSWoNrLjnWCWesR14gL2,Mundo Bita,musica infantil,https://i.scdn.co/image/ab6761610000e5eb0cb46428d99da9152e46e64c
23p1GMQEs1Ot1lvKvAzwrK,Ohoodi,,
1xMxQQ71TIGQgzH4NY0ECM,Peter Kind,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5eb4d3085379900a48147d5269a
31uUEuPkmv9b61QnayPF9U,SicknessMP,jazz boom bap,https://i.scdn.co/image/ab6761610000e5ebb285229229558b369a0d7e1e
37qnORF8QfcLsPYb6lRhiq,Birds Of The West,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5ebcaa2b7dda8072392966ac91d
3b590AvPxlWvNcntDD0ZNR,Honshu Lo fi,focus beats,https://i.scdn.co/image/ab6761610000e5ebe6358c9930ba2c454af3dde2
1YreDOGr8en691i5jQJJMK,Otis Ubaka,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5ebbc9233643018835cd51e2e1f
2T7UwxWIrk7NjU3BDRjtrt,Sless Praismo,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5eb6100405850057ec079784ea8
2tqQ33SdGO1LqNg8DQDCio,SamuW,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5eb91cb46edee18a659e477a71d
5zA07XrRPmMYEAdwtfRtSD,Carol & Vitoria,folk brasileiro,https://i.scdn.co/image/ab6761610000e5eb30a62d7177196d546793418e
7fnUWKPwdb4svzQ7xQF83U,Ruby Francis,indie r&b,https://i.scdn.co/image/ab6761610000e5eb5b2f64b444a09b167b4e41d5
56tCSxBtx1Osd6FzgbmOCJ,Taio Pain,,https://i.scdn.co/image/ab6761610000e5eb9bd953e2c552d76b7bae7b30
6AaKVN1QdU3HMRWH7tDva3,Raz,full on,https://i.scdn.co/image/ab6761610000e5eb50ec61c4fab8837522abea0b
0FOWNUFHPnMy0vOw1siGqi,Belly,canadian hip hop,https://i.scdn.co/image/ab6761610000e5eb8b25b212839d19637a220b52
1PNvaesh1mkKZucGhBuqgD,Danny L Harle,escape room,https://i.scdn.co/image/ab6761610000e5ebf358ba291188dee541cd72d9
7qHVz54RdRADqyKWnvmYUh,Funk Andrews,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5eb812f4d868c12e1f680670cbe
5vuGmHAN9ZyrVOse89kA2G,Tony Castellano,,https://i.scdn.co/image/ab6761610000e5eb2c0a61db926daaee52b8b810
1byqtZiN0rWjNg7kXy5j3S,Christoffer Moe Ditlevsen,,https://i.scdn.co/image/ab6761610000e5ebabc7837d17d82c789728fae7
1m1DxePO84p5t8ocvRjlOw,Brandy Charles,,https://i.scdn.co/image/ab6761610000e5eb6fd8c94e8b976e0b728487af
2deWXMlH853VExXZNmSe5o,Duponte et Duponte,background jazz,https://i.scdn.co/image/ab67616d0000b27321153cbfbefb4953f7d0ccd6
1x5zKG8Bhm8RW3LuKUMcRF,Ron Fields,background jazz,https://i.scdn.co/image/ab67616d0000b2738d2bc04cc3f2616f484c2784
6KEBRNgSvb95hjK9Nh0tzt,Steve Kuhn,ecm-style jazz,https://i.scdn.co/image/8df151c583ce08f1d4c932b8262da22563da215f
29EE6iBb3i7sWjsz410xbV,Hudson Harris & Haim,background jazz,https://i.scdn.co/image/ab6761610000e5eb1e61b18468ad10f6cd01d7b3
106pccUBSkmw5RR27vUT2N,The Sweetgreens,background jazz,https://i.scdn.co/image/ab67616d0000b273206219bd76c74bb4df1b3edb
1mzZZuAmYl9ZyBmrI0beiJ,Jim Jensen,,https://i.scdn.co/image/ab6761610000e5eb32cb5a697ae549c4db8ef46a
4Z8ZqLJlYjb7gGt3eFWfFG,Ray Royston,,https://i.scdn.co/image/ab6761610000e5eb5286b6414e34afa45c76c5d8
7LuCANGo1IuYQvcOWPywMZ,Ray Wilshire,background jazz,https://i.scdn.co/image/ab67616d0000b2737de1ca2eb369fe490b625275
25D7V3YvCGzcloWOrAIhJd,Dominik Wania,polish modern jazz,https://i.scdn.co/image/ab6761610000e5ebcced7fb57e1d05a62fa651e9
2eYGPD8O1chWmQ92TvdtCW,JXNV$,trap brasileiro,https://i.scdn.co/image/ab6761610000e5eb877b34c59f4cc769ac970608
2Te2jrf7Kk0rShhNq3Dcyz,Simone Bergenson,,https://i.scdn.co/image/ab6761610000e5eb80a70821df90ab7bd73f3b5d
3xjYq5W31V01cF7BSvVrYb,Maurice Miro,,https://i.scdn.co/image/ab6761610000e5ebb1468f6089e0a6975bf83fd1
1dIU42U3gWRcyOT7cdNiv6,Penford Giles,,https://i.scdn.co/image/ab67616d0000b27340edecfa9836e04b0fbffc65
4S6bYPPOxQPs9hSnUBbGBN,Martin Landström,,https://i.scdn.co/image/ab6761610000e5ebe90fd24dc3b068b012d4a09c
3SoWeHWTQIqJhegPfsR5Wp,Herman Anderson,,https://i.scdn.co/image/ab67616d0000b273df2a653356198bc69269d6e3
45BQSJA9RDavfJ8WSqWMrB,Fred Mitchell,,https://i.scdn.co/image/ab6761610000e5eb3a3b11753852bdd08fe42f8e
27EDLqLD3ymWe2mcyMNjhw,Gregory Silver,background jazz,https://i.scdn.co/image/ab67616d0000b2739dcbfa5737a3d7c472f372ea
2MvVPVskst6WSd1JWA5311,Jasmine Patterson,background jazz,https://i.scdn.co/image/ab67616d0000b2735fa14b202ed63977edb9a915
71TknewZmcMQGt4R313xoo,Golden Retriever,,https://i.scdn.co/image/ab67616d0000b2734fe09e27f072d8c6bd63af44
5AUK3KLrqdHpcsRowJVJIn,lōland,,https://i.scdn.co/image/ab6761610000e5eb878e72bf3e53c0bf9e7899b8
4D8x1OO5HeS7yQaSoSbAc6,"Sarah, the Illstrumentalist",,https://i.scdn.co/image/ab6761610000e5eb936260d097ef82ca9a853f0b
1nJgCnenw0dYwvv56Q6Svs,Harry Jay-Steele,,https://i.scdn.co/image/ab6761610000e5ebf67e5503eafb92af35bf3a42
2eK4vL0m6Ws2vg078EGk8J,Jules Hiero,lo-fi jazzhop,https://i.scdn.co/image/ab6761610000e5eb835fc9b8797a85dd29060a29
3zx1v6xCo7VE8vxhhyqr5Y,Brady Watt,,https://i.scdn.co/image/ab6761610000e5eb69e9035def67fcafba8d0212
6tQIsqw6DrDfdoPwOrOD6k,Eric Krasno,jam band,https://i.scdn.co/image/ab6761610000e5eb464b675c09cbd6080d9f005f
0YkHSziGnJb3civlSaKWk1,Amir Bresler,israeli jazz,https://i.scdn.co/image/ab6761610000e5eb48a09323ce5a116e47dcd534
75W2wUYgaY95uUpqGdnmIA,The Stockholm Quartet,,https://i.scdn.co/image/ab67616d0000b27334a703ac39b569aac8daade1
5JO05d5V4vSBMq5JAzmEoF,Guantanamo Bay Surf Club,,https://i.scdn.co/image/ab6761610000e5eb7bc9774a0879675de2cecfc8
27w1NoOLMX7tJMYqcetPyG,VIC MENSA,canadian hip hop,https://i.scdn.co/image/ab6761610000e5eb4a9644005b811fe1be09379d
3PhoLpVuITZKcymswpck5b,Elton John,glam rock,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970
2MpPNxxzzAF1gWSyEotsNV,Dj KLJay,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb3cd3b894dbd509368cf97d6f
6eU0jV2eEZ8XTM7EmlguK6,Black Pumas,retro soul,https://i.scdn.co/image/ab6761610000e5eb026d3ed0a2800958c1d59f4f
7gRH7pJQJaAvrwvi8STYEl,Matt Duncan,lexington ky indie,https://i.scdn.co/image/ab6761610000e5ebd2796423b3d5ff41d0eb7d7e
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,classic rock,https://i.scdn.co/image/ab6761610000e5eba20b69a65699ceae323003ef
4iU7QNuV13fJzzNLfKdfgM,Canção pra Amazônia,,https://i.scdn.co/image/ab67616d0000b2731d3122a6b4208db34bdc2824
3hNukJKdVdigIS2mbhHrP3,msnthrp,,https://i.scdn.co/image/ab6761610000e5eb9e9202db2587713bddc2042d
4dfYua3wPCN3mq8EStDZkZ,Dexter,german jazz rap,https://i.scdn.co/image/ab6761610000e5eb5df9e33c3286c7f62ff3fbc3
3Zg8larRbu6DfzBMS9dM7J,Adrian Donsome Hanson,,https://i.scdn.co/image/ab6761610000e5eb5e6d715f2a201e1215d7aaac
6zkX5fhrSD4tdVOmimR9wB,Oscar Peterson,bebop,https://i.scdn.co/image/ab6761610000e5eb13ef8d48c8f86c6f193d57a1
4LTaFNJmsKqNvxGVhOVBXI,European Jazz Trio,jazz trio,https://i.scdn.co/image/ab67616d0000b2733c0e1eb7741892120e9c4d49
7exctwYNULoOlBmGGUwIzd,Binkbeats,dutch experimental electronic,https://i.scdn.co/image/ab6761610000e5ebbe8cfa7b667562a0b1af8fb4
1ooV8YZC1KbpEcrmI8WH0F,Yebba,pop soul,https://i.scdn.co/image/ab6761610000e5ebc7c93edb239b99c22a84bdd9
0MiCOT2cVYso39XSskiUUo,The Souljazz Orchestra,afrobeat,https://i.scdn.co/image/3e525ec8b825db8719d407d6b69939da2d92731b
0uuakJgeGA7eV9V2FgwtLh,Bleake Hills,,https://i.scdn.co/image/ab67616d0000b273ae7970af92d3720ce0be4936
3USL7r0FYOWUiTPQGz3HpP,Mark Lettieri,electric bass,https://i.scdn.co/image/ab6761610000e5ebca7dc8ed541b45b6e710968f
1zKp43H1kLHOTkJAeyTIkf,Delegation,post-disco,https://i.scdn.co/image/4bf2d712610995f089cbaf817915eb1ff6bbc244
4X3nIh5dynzfAQmy1Z5hXI,Ahmad Lewis,,https://i.scdn.co/image/a606b87bd970def63150669549818a748d048ddf
47i4lPow1dIRwOb85AB6lj,Gizmo Varillas,tropical alternativo,https://i.scdn.co/image/ab6761610000e5ebab48a9b1009ff844606276f8
1w4UUVXVsk63VT2vTwx1e1,Benji Hughes,charlotte nc indie,https://i.scdn.co/image/ab6772690000c46c3e4e93e1eb9d57ef8cbd4398
5P8zM1rnE2owF1M5HzAuM5,Miscél,lo-fi beats,https://i.scdn.co/image/ab6761610000e5eb865a967b3042f04bd7c79c4a
4LeF3SUf7hytyGQJoLJbym,The Field Tapes,ambient guitar,https://i.scdn.co/image/ab6761610000e5eb52d39570fe15a1442c4c8d10
1PSOEqcIZLUk8nkWH2rr9x,Mama Aiuto,,https://i.scdn.co/image/ab6761610000e5ebabcefc677189ee9cae853a81
7cmuxPnXRJxwuYDHfbD8Eu,Zé Felipe,agronejo,https://i.scdn.co/image/ab6761610000e5eb2d34198c71da0326e4b99a26
5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha,agronejo,https://i.scdn.co/image/ab6761610000e5ebc19b613b0c745034421fd4da
6Y8pfJkEdw4EAST4g9C026,Cleber & Cauan,agronejo,https://i.scdn.co/image/ab6761610000e5eb9ecf9ffc8daf2a15db3e8c68
0SJxTOELZJa2Cf19TjNEfm,Shag Rock,australian reggae fusion,https://i.scdn.co/image/ab6761610000e5eb1cf418d5bdb5ac4cf171c610
6iL4MTTofyOFWiVTOodq1r,Albion Place,dunedin indie,https://i.scdn.co/image/ab6761610000e5eb31e6c9673b3f35adb497da31
21MZoYDTcbPsC5crOQVqho,Private Island,,https://i.scdn.co/image/ab6761610000e5eb5159fd1bec4ba50bfceac401
4sxm5KWkWvxF6kMrqvpWJN,Hot Potato Band,australian reggae fusion,https://i.scdn.co/image/ab6761610000e5eb010e12ade470192099fae6f0
4cgzkhsBdCNVDzBrx7is7S,Ward Stetson,,https://i.scdn.co/image/ab67616d0000b273915eb5eb4281999f29d39ee7
5xNnoFnVK1iSZnPTvwwjeY,Marc Leigh,,https://i.scdn.co/image/ab6761610000e5ebfc42940dae75c062d599d689
1j2urkthF3dcGi8RVFlyuI,Carla Moses,,https://i.scdn.co/image/ab6761610000e5eb30cca9a15b497f3f5aeb9283
0OtsXpbZBM7OkX8FiDhpS5,Drew Milner,,https://i.scdn.co/image/ab6761610000e5eb15e96b780f2dcee91fb47847
5vACdMa2kY7jHnlJwqYRKP,Enrico Pieranunzi,italian contemporary jazz,https://i.scdn.co/image/ab6761610000e5eb2ff5959377d31c223bfcaa2f
5BHVITncVsM3pH38AVSZr5,Jon Belle,,https://i.scdn.co/image/ab6761610000e5ebce1863dcce6561146cb0d5bd
7gEDhVsbRiapQyIVdBeoCr,Benjamine Hans,,https://i.scdn.co/image/ab6761610000e5eb6fc047aeb985418f8264b59f
19hT5DHNATnRhmkR5LevK7,Trois Amis,background jazz,https://i.scdn.co/image/ab6761610000e5ebb70d8894aa8005551df6bb12
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,irish rock,https://i.scdn.co/image/ab6761610000e5ebe93b88b6103a78ede975ebbe
55vdigPQxP3f5qfNO8VqKv,SprayGod,,
2ZoufZYy2FcQQSBZbkO6Bb,Brenk Sinatra,jazz boom bap,https://i.scdn.co/image/ab6761610000e5eb6a2f5b4335c5a4717029e5a3
6gU7qtF5B31WwdgkNwF1XK,DJ Harrison,abstract beats,https://i.scdn.co/image/ab6761610000e5eb603973ea2d60badbff2f7471
4Vp3eoDbOl901ITzOwanhB,Donald Minestra,,https://i.scdn.co/image/ab6761610000e5eb644fdc51e7f837989918a0cd
7LKqmgdd5TqaaESfimifzc,Soul Square,jazz rap,https://i.scdn.co/image/ab6761610000e5ebd419523d07f68ae8c5a1db72
6Jqut9RUUIl7KksiQ6omuU,Heretic Klick,bass trap,https://i.scdn.co/image/ab6761610000e5ebf0c699faa17d0938369e5dfb
6mWAKV1AAFvzxQr7uztRE9,Rob Araujo,neo r&b,https://i.scdn.co/image/ab6761610000e5eb50b833a920b058442897db96
5fajxqVLxJxAzMvZn0AGIv,Ovall,japanese r&b,https://i.scdn.co/image/ab6761610000e5ebcfc17c40c812c405742e3c72
2JnNhPT0sQvhKOyLqDKRuP,Almir Sater,folk brasileiro,https://i.scdn.co/image/ab6761610000e5eb88f2d08a99e3a097986d36da
3gBnd68xkEhdBujCwX6daz,G R I Z,,https://i.scdn.co/image/ab6761610000e5eb4459ce8fbb2a61932e2a6f5f
49QYcjFfQUrxJEyxhQSuSx,Exact Change Project,jazz rap,https://i.scdn.co/image/ab6761610000e5ebf2196ec6ffde9beeb9f1cd6a
5J4IHTlL6fhRkqY6MFSAGg,Medicina Relaxante,,https://i.scdn.co/image/ab6761610000e5eb457fe35ae85c82da07db7e86
2Dbnk0YRTPpKu46XzMf9nu,Joe Fox,uk hip hop,https://i.scdn.co/image/ab6761610000e5ebfd8be2397fb24c8b5f1d4714
1PebnPsALrRVvvamTCUNh0,LFHG,,https://i.scdn.co/image/ab67616d0000b273dc36a1554c6c8069c599e49f
5xDjKV6UvzyrI3RnwHq02G,Paris Combo,,https://i.scdn.co/image/ab6761610000e5eb73d42ee4888695a4d889284c
6sqT1Jg9UZx7VTCbYWkpPD,Programming and Coding Music Club,,https://i.scdn.co/image/ab6761610000e5ebe6bb5dd11e932c223c810d95
5d9TKsfW4hAu4SMA0y7JUt,Programming Jazz,,https://i.scdn.co/image/ab6761610000e5eb5799dd32e37d419ebb1e892e
4OA32fupbR1suJd44PZJxU,Mindtrap,,https://i.scdn.co/image/ab6772690000c46c94092ee77717c949d5b09b90
3We2SFbH59mXg6D42TPhWJ,Lama House,background music,https://i.scdn.co/image/ab6761610000e5ebf657902f36df68e16d9a947c
7meq0SFt3BxWzjbt5EVBbT,Epic Mountain,,https://i.scdn.co/image/ab6761610000e5ebdb410d7f0a526cf2e62cdeb1
7ladzyDVpwhv848vat5v9P,Mr. Tape,,https://i.scdn.co/image/ab6761610000e5eb888a4f3175340945f1e9cfdb
0wcen0V8FgQu6xYupnZMbB,softy,lo-fi beats,https://i.scdn.co/image/ab6761610000e5eb3ed26cd944be61cf5628f157
2CiO7xWdwPMDlVwlt9qa1f,WYS,lo-fi beats,https://i.scdn.co/image/ab6761610000e5eb3d4e01eb2cb8e7e71a817c43
2h3ZcRa4CSTILfWC4RRgZJ,Jorge Milliano,,https://i.scdn.co/image/ab6761610000e5eb96db0c879611b0ece23b119c
0CqDF46d81NfjoRM74rPtl,Pontus De Bjorn,background piano,https://i.scdn.co/image/ab67616d0000b2732c3303e73f802ae4c386b986
6LwcYWG1molG0KW2xwnPd2,Ever So Blue,background piano,https://i.scdn.co/image/ab6761610000e5eb18d5b1eea62e63e4f034b94d
0W5e9m7EXTbYg8XZSrQIfx,Haakon Stange,background piano,https://i.scdn.co/image/ab6761610000e5eba9161c074d5e221ab6094740
34hmgPKKRJX6fvkosRxDO7,August Wilhelmsson,focus,https://i.scdn.co/image/ab6761610000e5ebc96c6372584f7b3a87c59091
3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,compositional ambient,https://i.scdn.co/image/ab6761610000e5ebd48e69f1a6285f43905ad89b
4vOO570FcsEOodJuMh98EP,Eagle Lake,neo-classical,https://i.scdn.co/image/ab6761610000e5eb3a3169df51d4fbe4451a6229
5EEbMGQOwrTuy51Vin8bL1,Abakus,progressive breaks,https://i.scdn.co/image/ab6761610000e5eba3610c7e053a95faa9fa1911
5KYjLxvBWL3P087kSFs3QF,Idrissi,moroccan pop,https://i.scdn.co/image/ab6761610000e5ebcee3440a4102d605f31f0ddf
6NOkAPWWK2Ay28xwJn7ick,Cook & Stans,,https://i.scdn.co/image/ab6761610000e5eb8bd32541885d250d531ec551
6sOEMfvCfHQ9dhSWyamXVb,Nils Hoffmann,deep euro house,https://i.scdn.co/image/ab6761610000e5eb1d980908ad58c36e5cb3c4a1
5xaGKkAq8iQ3R3FfIL3DMG,EarthLife,italian techno,https://i.scdn.co/image/ab6761610000e5ebd8e8ce1a4f726f22968b76f7
3csPCeXsj2wezyvkRFzvmV,Orbital,big beat,https://i.scdn.co/image/ab6761610000e5eb412a87a7dcc54e4037e7c8aa
1GpwgKzyUlA384o6IKrNIM,The Northern Lights,synthwave,https://i.scdn.co/image/ab6761610000e5eb2a4b40a5e3b5c045a8b54973
2igm2vmbeYibaElfyvj9XQ,Bertholet,,https://i.scdn.co/image/ab6761610000e5ebb3d13fd944d9d8ccdbcabcd4
2rcnAZ6DvORQ365X3zVYpr,Biosphere,abstract,https://i.scdn.co/image/27d5f3835207c457a51e06dfad8ead34d75901ea
2GE6MAdyGzeXpY9TwIYd3l,Teen Daze,chillwave,https://i.scdn.co/image/ab6761610000e5ebbe9da0b8ed71e6255c1d874d
6DPQIFnbvlnYf0QozkfiPw,Kermesse,organic electronic,https://i.scdn.co/image/ab6761610000e5ebe828d17e93e122f3dee6bc84
0qD6Ngdk3zUM2pKRsczr8C,Sahamanyu,,https://i.scdn.co/image/ab6761610000e5eb610d12b5fda6b7917fb9be7d
3tzNFZuGKTcNypBltcMf4a,Dixxy,,https://i.scdn.co/image/ab6761610000e5ebc634467e5223e76e92d78d13
7odF0qJzDWWCaejDebtCIb,Komorebi,lo-fi beats,https://i.scdn.co/image/ab6761610000e5ebafc5255851f5eb133bd5ddac
5N4aUAJA011nkAumBGSeAN,Blue Noir,,https://i.scdn.co/image/ab6761610000e5ebe5000f7aef5010711871d62a
62huveC2Mmi9nfW0ySqNwo,Djodje,kizomba,https://i.scdn.co/image/ab6761610000e5ebb98a9be1c7e38916b6e6d05d
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,alt z,https://i.scdn.co/image/ab6761610000e5ebb10e2b618880f429a3967185
